"Intelligence Estimate	",7179,3,"Average	"
"Intelligence Estimate	",7179,4,"Above Average	"
"Good to Absent	",7180,1,"Good	"
"Good to Absent	",7180,2,"Poor	"
"Good to Absent	",7180,3,"Absent	"
"Family History	",7181,1,"No Family History	"
"Family History	",7181,2,"Family History	"
"Support Level	",7182,1,"Not Supportive At All	"
"Support Level	",7182,2,"Not Very Supportive	"
"Support Level	",7182,3,"Neutral	"
"Support Level	",7182,4,"Somewhat Supportive	"
"Support Level	",7182,5,"Highly Supportive	"
"Family History (Members)	",7183,1,"Mother	"
"Family History (Members)	",7183,2,"Father	"
"Family History (Members)	",7183,3,"Siblings	"
"Family History (Members)	",7183,4,"Aunt	"
"Family History (Members)	",7183,5,"Uncle	"
"Family History (Members)	",7183,6,"Grandparents	"
"Pain Rating	",7184,1,"1 - Low Pain Rating	"
"Pain Rating	",7184,2,"2	"
"Pain Rating	",7184,3,"3	"
"Pain Rating	",7184,4,"4	"
"Pain Rating	",7184,5,"5	"
"Pain Rating	",7184,6,"6	"
"Pain Rating	",7184,7,"7	"
"Pain Rating	",7184,8,"8	"
"Pain Rating	",7184,9,"9	"
"Pain Rating	",7184,10,"10 - High Pain Rating	"
"Good to Poor	",7185,1,"Good	"
"Good to Poor	",7185,2,"Fair	"
"Good to Poor	",7185,3,"Poor	"
"Appearance	",7186,1,"Well-Groomed	"
"Appearance	",7186,2,"Unkempt	"
"Appearance	",7186,3,"Disheveled	"
"Appearance	",7186,4,"Malodorous	"
"Build	",7187,1,"Average	"
"Build	",7187,2,"Thin	"
"Build	",7187,3,"Overweight	"
"Build	",7187,4,"Obese	"
"Demeanor	",7188,1,"Cooperative	"
"Demeanor	",7188,2,"Preoccupied	"
"Demeanor	",7188,3,"Hostile	"
"Demeanor	",7188,4,"Guarded	"
"Demeanor	",7188,5,"Withdrawn	"
"Avg/Decrease/Increase	",7189,1,"Average	"
"Avg/Decrease/Increase	",7189,2,"Decreased	"
"Avg/Decrease/Increase	",7189,3,"Increased	"
"Speech	",7190,1,"Clear	"
"Speech	",7190,2,"Slurred	"
"Speech	",7190,3,"Rapid	"
"Speech	",7190,4,"Slow	"
"Speech	",7190,5,"Pressured	"
"Speech	",7190,6,"Soft	"
"Speech	",7190,7,"Loud	"
"Speech	",7190,8,"Monotone	"
"Delusions	",7191,1,"None Reported	"
"Delusions	",7191,2,"Grandiose	"
"Delusions	",7191,3,"Persecutory	"
"Delusions	",7191,4,"Somatic	"
"Delusions	",7191,5,"Bizarre	"
"Delusions	",7191,6,"Nihilist	"
"Delusions	",7191,7,"Religious	"
"Thought Content	",7192,1,"None Reported	"
"Thought Content	",7192,2,"Obsessions	"
"Thought Content	",7192,3,"Compulsions	"
"Thought Content	",7192,4,"Phobias	"
"Thought Content	",7192,5,"Guilt	"
"Self-Abuse	",7193,1,"None Reported	"
"Self-Abuse	",7193,2,"Self-Mutilation	"
"Self-Abuse	",7193,3,"Suicidal Intent	"
"Self-Abuse	",7193,4,"Plan	"
"Aggression	",7194,1,"None Reported	"
"Aggression	",7194,2,"Aggressive	"
"Aggression	",7194,3,"Intent	"
"Aggression	",7194,4,"Plan	"
"Perception	",7195,1,"None Reported	"
"Perception	",7195,2,"Illusions	"
"Perception	",7195,3,"Depersonalization	"
"Perception	",7195,4,"Derealization	"
"Hallucinations	",7196,1,"None Reported	"
"Hallucinations	",7196,2,"Auditory	"
"Hallucinations	",7196,3,"Visual	"
"Hallucinations	",7196,4,"Olfactory	"
"Hallucinations	",7196,5,"Gustatory	"
"Hallucinations	",7196,6,"Tactile	"
"Thought Process	",7197,1,"Logical	"
"Thought Process	",7197,2,"Goal Oriented	"
"Thought Process	",7197,3,"Circumstantial	"
"Thought Process	",7197,4,"Tangential	"
"Thought Process	",7197,5,"Loose	"
"Thought Process	",7197,6,"Rapid Thoughts	"
"Thought Process	",7197,7,"Incoherent	"
"Thought Process	",7197,8,"Concrete	"
"Thought Process	",7197,9,"Blocked	"
"Thought Process	",7197,10,"Flight of Ideas	"
"Thought Process	",7197,11,"Perserverative	"
"Thought Process	",7197,12,"Derailment	"
"Mood	",7198,1,"Euthymic	"
"Mood	",7198,2,"Depressed	"
"Mood	",7198,3,"Anxious	"
"Mood	",7198,4,"Angry	"
"Mood	",7198,5,"Euphoric	"
"Mood	",7198,6,"Irritable	"
"Affect	",7199,1,"Flat	"
"Affect	",7199,2,"Inappropriate	"
"Affect	",7199,3,"Labile	"
"Affect	",7199,4,"Blunted	"
"Affect	",7199,5,"Congruent with Mood	"
"Affect	",7199,6,"Full	"
"Affect	",7199,7,"Constricted	"
"Behavior	",7200,1,"No Behavior Issues	"
"Behavior	",7200,2,"Assaultive	"
"Behavior	",7200,3,"Resistant	"
"Behavior	",7200,4,"Aggressive	"
"Behavior	",7200,5,"Agitated	"
"Behavior	",7200,6,"Hyperactive	"
"Behavior	",7200,7,"Restless	"
"Behavior	",7200,8,"Sleepy	"
"Behavior	",7200,9,"Intrusive	"
"Movement	",7201,1,"Akathisia	"
"Movement	",7201,2,"Dystonia	"
"Movement	",7201,3,"Tardive Dyskinesia	"
"Movement	",7201,4,"Tics	"
"Risk Scale	",7202,1,"Low	"
"Risk Scale	",7202,2,"Medium	"
"Risk Scale	",7202,3,"High	"
"Risk Scale	",7202,4,"Chronic	"
"Adequate to Exceptional	",7203,1,"Adequate	"
"Adequate to Exceptional	",7203,2,"Above Average	"
"Adequate to Exceptional	",7203,3,"Exceptional	"
"Injected	",7204,1,"Yes - Injected	"
Family AMI Method,7211,0,Use Family Member Table
Family AMI Method,7211,1,Use Text Box on Assessment
Family AMI Method,7211,2,Use Enrollment Member
Family History (Members),7215,1,Mother
Family History (Members),7215,2,Father
Family History (Members),7215,3,Siblings
Family History (Members),7215,4,Aunt
Family History (Members),7215,5,Uncle
Family History (Members),7215,6,Grandparents
" Cognitive Impairment ",7217,1," None Reported "
" Cognitive Impairment ",7217,2," Orientation "
" Cognitive Impairment ",7217,3," Memory "
" Cognitive Impairment ",7217,4," Attention/Concentration "
" Cognitive Impairment ",7217,5," Ability to Abstract "
" Intelligence Estimate ",7218,1," Mental Retardation "
" Intelligence Estimate ",7218,2," Borderline "
" Intelligence Estimate ",7218,3," Average "
" Intelligence Estimate ",7218,4," Above Average "
" Good to Absent ",7219,1," Good "
" Good to Absent ",7219,2," Poor "
" Good to Absent ",7219,3," Absent "
" Family History ",7220,1," No Family History "
" Family History ",7220,2," Family History "
" Support Level ",7221,1," Not Supportive At All "
" Support Level ",7221,2," Not Very Supportive "
" Support Level ",7221,3," Neutral "
" Support Level ",7221,4," Somewhat Supportive "
" Support Level ",7221,5," Highly Supportive "
" Pain Rating ",7222,1," 1 - Low Pain Rating "
" Pain Rating ",7222,2," 2 "
" Pain Rating ",7222,3," 3 "
" Pain Rating ",7222,4," 4 "
" Pain Rating ",7222,5," 5 "
" Pain Rating ",7222,6," 6 "
" Pain Rating ",7222,7," 7 "
" Pain Rating ",7222,8," 8 "
" Pain Rating ",7222,9," 9 "
" Pain Rating ",7222,10," 10 - High Pain Rating "
" Good to Poor ",7223,1," Good "
" Good to Poor ",7223,2," Fair "
" Good to Poor ",7223,3," Poor "
" Appearance ",7224,1," Well-Groomed "
" Appearance ",7224,2," Unkempt "
" Appearance ",7224,3," Disheveled "
" Appearance ",7224,4," Malodorous "
" Build ",7225,1," Average "
" Build ",7225,2," Thin "
" Build ",7225,3," Overweight "
" Build ",7225,4," Obese "
" Demeanor ",7226,1," Cooperative "
" Demeanor ",7226,2," Preoccupied "
" Demeanor ",7226,3," Hostile "
" Demeanor ",7226,4," Guarded "
" Demeanor ",7226,5," Withdrawn "
" Avg/Decrease/Increase ",7227,1," Average "
" Avg/Decrease/Increase ",7227,2," Decreased "
" Avg/Decrease/Increase ",7227,3," Increased "
" Speech ",7228,1," Clear "
" Speech ",7228,2," Slurred "
" Speech ",7228,3," Rapid "
" Speech ",7228,4," Slow "
" Speech ",7228,5," Pressured "
" Speech ",7228,6," Soft "
" Speech ",7228,7," Loud "
" Speech ",7228,8," Monotone "
" Delusions ",7229,1," None Reported "
" Delusions ",7229,2," Grandiose "
" Delusions ",7229,3," Persecutory "
" Delusions ",7229,4," Somatic "
" Delusions ",7229,5," Bizarre "
" Delusions ",7229,6," Nihilist "
" Delusions ",7229,7," Religious "
" Thought Content ",7230,1," None Reported "
" Thought Content ",7230,2," Obsessions "
" Thought Content ",7230,3," Compulsions "
" Thought Content ",7230,4," Phobias "
" Thought Content ",7230,5," Guilt "
" Self-Abuse ",7231,1," None Reported "
" Self-Abuse ",7231,2," Self-Mutilation "
" Self-Abuse ",7231,3," Suicidal Intent "
" Self-Abuse ",7231,4," Plan "
" Aggression ",7232,1," None Reported "
" Aggression ",7232,2," Aggressive "
" Aggression ",7232,3," Intent "
" Aggression ",7232,4," Plan "
" Perception ",7233,1," None Reported "
" Perception ",7233,2," Illusions "
" Perception ",7233,3," Depersonalization "
" Perception ",7233,4," Derealization "
" Hallucinations ",7234,1," None Reported "
" Hallucinations ",7234,2," Auditory "
" Hallucinations ",7234,3," Visual "
" Hallucinations ",7234,4," Olfactory "
" Hallucinations ",7234,5," Gustatory "
" Hallucinations ",7234,6," Tactile "
" Thought Process ",7235,1," Logical "
" Thought Process ",7235,2," Goal Oriented "
" Thought Process ",7235,3," Circumstantial "
" Thought Process ",7235,4," Tangential "
" Thought Process ",7235,5," Loose "
" Thought Process ",7235,6," Rapid Thoughts "
" Thought Process ",7235,7," Incoherent "
" Thought Process ",7235,8," Concrete "
" Thought Process ",7235,9," Blocked "
" Thought Process ",7235,10," Flight of Ideas "
" Thought Process ",7235,11," Perserverative "
" Thought Process ",7235,12," Derailment "
" Mood ",7236,1," Euthymic "
" Mood ",7236,2," Depressed "
" Mood ",7236,3," Anxious "
" Mood ",7236,4," Angry "
" Mood ",7236,5," Euphoric "
" Mood ",7236,6," Irritable "
" Affect ",7237,1," Flat "
" Affect ",7237,2," Inappropriate "
" Affect ",7237,3," Labile "
" Affect ",7237,4," Blunted "
" Affect ",7237,5," Congruent with Mood "
" Affect ",7237,6," Full "
" Affect ",7237,7," Constricted "
" Behavior ",7238,1," No Behavior Issues "
" Behavior ",7238,2," Assaultive "
" Behavior ",7238,3," Resistant "
" Behavior ",7238,4," Aggressive "
" Behavior ",7238,5," Agitated "
" Behavior ",7238,6," Hyperactive "
" Behavior ",7238,7," Restless "
" Behavior ",7238,8," Sleepy "
" Behavior ",7238,9," Intrusive "
" Movement ",7239,1," Akathisia "
" Movement ",7239,2," Dystonia "
" Movement ",7239,3," Tardive Dyskinesia "
" Movement ",7239,4," Tics "
" Risk Scale ",7240,1," Low "
" Risk Scale ",7240,2," Medium "
" Risk Scale ",7240,3," High "
" Risk Scale ",7240,4," Chronic "
" Adequate to Exceptional ",7241,1," Adequate "
" Adequate to Exceptional ",7241,2," Above Average "
" Adequate to Exceptional ",7241,3," Exceptional "
" Injected ",7242,1," Yes - Injected "
Outcomes Star Type,7243,1,Justice Star
Media Release Types,7244,1,Photo
Incident Type Detail,7245,1,Client to Client
Incident Type Detail,7245,2,Client to Other
Incident Type Detail,7245,3,Client to Staff
Incident Type Detail,7245,4,Staff to Client
Incident Type Detail,7245,5,Other to Client
Incident Type Detail,7245,6,Behavior Episode
Incident Type Detail,7245,7,Substance Abuse
Incident Type Detail,7245,8,Unauthorized Absence (AWOL)
Incident Type Detail,7245,9,Harm to Self
Incident Type Detail,7245,10,Psychological
Incident Type Detail,7245,11,Property Damage
Incident Type Detail,7245,12,Non-Physical Aggression
Incident Type Detail,7245,13,Theft
Incident Type Detail,7245,14,Other
Incident Type Detail,7245,15,Sexual
Incident Type Detail,7245,16,Physical
Incident Type Detail,7245,17,Psychological/Mental
Incident Type Detail,7245,18,Financial
Incident Type Detail,7245,19,Neglect
Incident Type Detail,7245,99,Unknown
Voluntary/Involuntary,7246,1,Voluntary
Voluntary/Involuntary,7246,2,Involuntary
HMISCEAssessmentType,7248,1,Phone
HMISCEAssessmentType,7248,2,Virtual
HMISCEAssessmentType,7248,3,In Person
HMISCEAssessmentLevel,7249,1,Crisis Needs Assessment
HMISCEAssessmentLevel,7249,2,Housing Needs Assessment
HMISCEPrioritizationStatus,7250,1,Placed on prioritization list
HMISCEPrioritizationStatus,7250,2,Not placed on prioritization list
HMISCEPrioritizationStatus,7250,3,Not yet determined (assessment in progress)
HMIS Current Residence Type,7251,-1,Other
HMIS Current Residence Type,7251,1,Emergency Shelter including hotel or motel paid for with emergency shelter voucher or RHY Funded Host Home Shelter
HMIS Current Residence Type,7251,2,Transitional housing for homeless persons (including homeless youth)
HMIS Current Residence Type,7251,3,"Permanent housing (other than RRH) for formerly homeless persons "
HMIS Current Residence Type,7251,4,Psychiatric hospital or other psychiatric facility
HMIS Current Residence Type,7251,5,Substance abuse treatment facility or detox center
HMIS Current Residence Type,7251,6,Hospital or other residential non psychiatric medical facility
HMIS Current Residence Type,7251,7,"Jail, prison, juvenile detention facility"
HMIS Current Residence Type,7251,8,Client doesn't know
HMIS Current Residence Type,7251,9,Client Prefers Not to Answer
HMIS Current Residence Type,7251,10,"Rental by client, no ongoing housing subsidy"
HMIS Current Residence Type,7251,11,"Owned by client, no ongoing housing subsidy"
HMIS Current Residence Type,7251,14,Hotel or motel paid for without emergency shelter voucher
HMIS Current Residence Type,7251,15,Foster care home or foster care group home
HMIS Current Residence Type,7251,16,"Place not meant for habitation (e.g., a vehicle, an abandoned building, bus/train/subway station/airport or anywhere outside)"
HMIS Current Residence Type,7251,17,Other
HMIS Current Residence Type,7251,18,Safe Haven
HMIS Current Residence Type,7251,19,"Rental by client, with VASH housing subsidy"
HMIS Current Residence Type,7251,20,"Rental by client, with other ongoing housing subsidy"
HMIS Current Residence Type,7251,21,"Owned by client, with ongoing housing subsidy"
HMIS Current Residence Type,7251,25,Long-term care facility or nursing home
HMIS Current Residence Type,7251,28,"Rental by client, with GPD TIP housing subsidy"
HMIS Current Residence Type,7251,29,Residential project or halfway house with no homeless criteria
HMIS Current Residence Type,7251,31,Rental by client with RRH or equivalent subsidy
HMIS Current Residence Type,7251,32,Host Home (non-crisis)
HMIS Current Residence Type,7251,33,Rental by client with HCV voucher (tenant or project based)
HMIS Current Residence Type,7251,34,Rental by client in a public housing unit
HMIS Current Residence Type,7251,35,"Staying or living in a family member's room, apartment or house"
HMIS Current Residence Type,7251,36,"Staying or living in a friend's room, apartment or house"
HMIS Current Residence Type,7251,37,Worker unable to determine
HMIS Current Residence Type,7251,50,HOMELESS SITUATION
HMIS Current Residence Type,7251,51,INSTITUTIONAL SITUATION
HMIS Current Residence Type,7251,52,TEMPORARY AND PERMANENT HOUSING SITUATION
HMIS Current Residence Type,7251,98,OTHER
HMIS Current Residence Type,7251,99,Data Not Collected
Coordinated Entry Event,7252,1,Referral to Prevention Assistance Project
Coordinated Entry Event,7252,2,Problem Solving/Diversion/Rapid Resolution intervention or service
Coordinated Entry Event,7252,3,Referral to scheduled Coordinated Entry Crisis Needs Assessment
Coordinated Entry Event,7252,4,Referral to scheduled Coordinated Entry Housing Needs Assessment
Coordinated Entry Event,7252,5,Referral to post-placement/follow-up case management
Coordinated Entry Event,7252,6,Referral to Street Outreach project or services
Coordinated Entry Event,7252,7,Referral to Housing Navigation project or services
Coordinated Entry Event,7252,8,Referral to Non-continuum services: Ineligible for continuum services
Coordinated Entry Event,7252,9,Referral to Non-continuum services: No availability in continuum services
Coordinated Entry Event,7252,10,Referral to Emergency Shelter bed opening
Coordinated Entry Event,7252,11,Referral to Transitional Housing bed/unit opening
Coordinated Entry Event,7252,12,Referral to Joint TH-RRH project/unit resource opening
Coordinated Entry Event,7252,13,Referral to RRH project resource opening
Coordinated Entry Event,7252,14,Referral to PSH project resource opening
Coordinated Entry Event,7252,15,Referral to Other PH project/unit/resource opening
Coordinated Entry Event,7252,16,Referral to emergency assistance/flex fund/furniture assistance
Coordinated Entry Event,7252,17,Referral to Emergency Housing Voucher (EHV)
Coordinated Entry Event,7252,18,Referral to a Housing Stability Voucher
Coordinated Entry Event,7252,98,Access Event
Coordinated Entry Event,7252,99,Referral Event
Coordinated Entry Referral Result,7253,1,Successful referral: client accepted
Coordinated Entry Referral Result,7253,2,Unsuccessful referral: client rejected
Coordinated Entry Referral Result,7253,3,Unsuccessful referral: provider rejected
Coordinated Entry HUD Element Type,7255,1,Question
Coordinated Entry HUD Element Type,7255,2,Result
Coordinated Entry HUD Element Type,7255,3,N/A
Analytic Color Themes,7256,1,Default
Analytic Color Themes,7256,2,Dark
Analytic Color Themes,7256,3,Orange
Analytic Color Themes,7256,4,Light Blue
Analytic Color Themes,7256,5,Teal
Analytic Color Themes,7256,6,Old
Matrix Response Types,7258,1,Single Response
Matrix Response Types,7258,2,Multi Response
Outcome Matrix Answer Type,7259,1,Standard
Outcome Matrix Answer Type,7259,2,Free Text
Donor Communications Checklist,7262,1,Personalized Thank You
Donor Communications Checklist,7262,2,Automated Thank You - Generated from Outside Source
Donor Communications Checklist,7262,3,6 Month Update
Donor Communications Checklist,7262,4,1 Year Update
Employment Type,7264,1,Full Time
Employment Type,7264,2,Part Time
Employment Type,7264,3,Seasonal
Employment Type,7264,99,Other
HVRP Exit Date Source,7265,1,Enrollment Member Exit Date
HVRP Exit Date Source,7265,2,Placement Date
Benefits,7266,1,SSI/SSDI
Benefits,7266,2,Medicaid or Medicare
Benefits,7266,3,TANF
Benefits,7266,4,Food Stamps
Benefits,7266,5,VA
Benefits,7266,6,Worker's Comp
Benefits,7266,7,DOE
Benefits,7266,8,Other
How will you get to work,7267,1,No transportation
How will you get to work,7267,2,Use special travel services
How will you get to work,7267,3,Live on bus route
How will you get to work,7267,4,Family/friends
How will you get to work,7267,5,"Provide own (car,walk,bike,Uber,etc.)"
Minimum Hourly Salary,7268,1,Minimum wage - $8
Minimum Hourly Salary,7268,2,$9 - $10
Minimum Hourly Salary,7268,3,$11 - $12
Minimum Hourly Salary,7268,4,$12+
Minimum Hourly Salary,7268,5,Other
Type of Contact,7269,1,Phone
Type of Contact,7269,2,Email
Type of Contact,7269,3,In Person
Limit by Services,7273,1,Limit by mapped CSBG services
Limit by Services,7273,2,Limit by any service
HVRP Quarters,7274,1,Q1 Jul - Sept
HVRP Quarters,7274,2,Q2 Oct - Dec
HVRP Quarters,7274,3,Q3 Jan -  Mar
HVRP Quarters,7274,4,Q4 Apr - June
HVRP Employment Record Type,7275,1,Placement
HVRP Employment Record Type,7275,2,Retention
Appointment Reschedule Reasons,7282,1,Client has a conflict
Appointment Reschedule Reasons,7282,2,Client did not show
Appointment Reschedule Reasons,7282,3,Staff has a conflict
Appointment Reschedule Reasons,7282,4,Resource conflict
Usage Slot Hold Family or Individual,7286,1,Individual Member (record currently exists in system)
Usage Slot Hold Family or Individual,7286,2,Family Member (generic slot for family member to be entered in future.)
Resource Usage Hold Status,7288,1,Accepted
Resource Usage Hold Status,7288,2,Expired
Resource Usage Hold Status,7288,3,Override
Inf. Disease Status,7292,1,Pending Test Results
Inf. Disease Status,7292,2,Hospitalized
Inf. Disease Status,7292,3,Quarantine Facility
Inf. Disease Status,7292,4,Self-Isolating
Inf. Disease Status,7292,5,Closed/ No Action Needed
Inf. Disease Status,7292,6,Cleared
Infectious Diseases,7293,1,COVID-19
Resource Usage Hold Status,7294,1,Occupied
Resource Usage Hold Status,7294,2,Held
Resource Usage Hold Status,7294,3,Unoccupied
Landlord Or Tenant,7295,1,Landlord
Landlord Or Tenant,7295,2,Tenant
HUD Inspection Types,7296,1,Initial
HUD Inspection Types,7296,2,Special
HUD Inspection Types,7296,3,Re-Inspection
HUD Inspection Housing Types,7297,1,Single Family Detached
HUD Inspection Housing Types,7297,2,Duplex or Two Family
HUD Inspection Housing Types,7297,3,Row House or Town House
HUD Inspection Housing Types,7297,4,"Low Rise: 3, 4 Stores, including Garden Apartments"
HUD Inspection Housing Types,7297,5,High Rise: 5 or More Stories
HUD Inspection Housing Types,7297,6,Manufactured Home
HUD Inspection Housing Types,7297,7,Congregate
HUD Inspection Housing Types,7297,8,Cooperative
HUD Inspection Housing Types,7297,9,Indpendent Group Residence
HUD Inspection Housing Types,7297,10,Single Room Occupancy
HUD Inspection Housing Types,7297,11,Shared Housing
HUD Inspection Housing Types,7297,12,Other
Contact Method,7299,1,Phone
Contact Method,7299,2,Personal Email
Contact Method,7299,3,Text
Type of Support in Workplace,7300,1,GNG staff
Type of Support in Workplace,7300,2,Co-Workers/Supervisors
Type of Support in Workplace,7300,3,Family
Type of Support in Workplace,7300,4,Friends
Type of Support in Workplace,7300,5,Referral Source
Type of Support in Workplace,7300,99,Other
Training Needs (JC Plan),7301,1,Orientation to Job Duties: initial instructions and understanding of all work duties and requirements of the job
Training Needs (JC Plan),7301,2,"Work Practices: understanding payroll, insurance, benefits, safety rules, retirement, etc"
Training Needs (JC Plan),7301,3,"Work Culture: understanding chain of command, grievance procedures, and work relationships"
Training Needs (JC Plan),7301,4,Work Site Modification: changes needed to job task or accommodations to ensure success
Training Needs (JC Plan),7301,5,Transportation: establishing reliable transportation to and from the job
Training Needs (JC Plan),7301,6,Communication Skills: able to effectively communicate needs and understand job task and other instructions
Training Needs (JC Plan),7301,7,"Integration into Job Setting: learning about the organization, understanding job/role, performing the role effectively, and working well with others"
Training Needs (JC Plan),7301,8,"Functional Literacy: academic skills need for the job (reading signs, completing paperwork, etc)"
Training Needs (JC Plan),7301,9,"Attendance & Punctuality: being on time and present on assigned days; using call in procedures, etc"
Training Needs (JC Plan),7301,10,"Grooming, Hygiene, & Attire: good hygiene; well laundered/presentable work clothes; compliance with uniform"
Training Needs (JC Plan),7301,11,Job Performance & Progress: doing the job according to the quality & quantity expectations of the employer
Training Needs (JC Plan),7301,12,"Job Related Issues: being able to resolve problems with supervisors, co-workers, etc."
Training Needs (JC Plan),7301,13,"Interpersonal Skills: self-advocacy, resolving conflicts appropriately, including anger management, etc."
Training Needs (JC Plan),7301,14,"Community Skills: money management-checking or savings accounts; mobility, time management- coming back from break on time, not spending too much time on one task"
Training Needs (JC Plan),7301,15,"Work Ethics: understanding need to work hard & diligence at work. Understands wrong to take from work, etc"
Training Needs (JC Plan),7301,16,"Workplace Technology: computer trainings, cash register, time-card, email, etc"
Training Needs (JC Plan),7301,17,Other
Intensive Service Plan Type,7302,6,Individual Employment
Intensive Service Plan Type,7302,7,Job Coach
Intensive Service Plan Type,7302,8,Job Search
Intensive Service Plan Type,7302,9,Work Evaluation
Outcomes Star Owner,7303,1,The worker and client together
Outcomes Star Owner,7303,2,The worker only
Outcomes Star Owner,7303,3,The client only - these Stars aren't included in reports
Outcomes Star Type,7305,1,Standard Star
Outcomes Star Type,7305,2,Retrospective Star
Check Out Status,7309,1,Checked In
Check Out Status,7309,2,Checked Out
Reason Not Attained - PIR Referral,7312,1,Client not eligible
Reason Not Attained - PIR Referral,7312,2,Client did not show to scheduled appointment
Reason Not Attained - PIR Referral,7312,3,Client declined services
Reason Not Attained - PIR Referral,7312,4,Provider determined services would not meet client need
Reason Not Attained - PIR Referral,7312,5,The responsible agency assigned child to Response to Intervention
Reason Not Attained - PIR Referral,7312,6,Parent(s) refused evaluation
Reason Not Attained - PIR Referral,7312,7,Evaluation is pending and not yet completed
Reason Not Attained - PIR Referral,7312,8,Other (specify)
VISPDAT Individual Course of Action,7314,0,Assess for least intensive service supports
VISPDAT Individual Course of Action,7314,1,Assess for least intensive service supports
VISPDAT Individual Course of Action,7314,2,Assess for least intensive service supports
VISPDAT Individual Course of Action,7314,3,Assess for least intensive service supports
VISPDAT Individual Course of Action,7314,4,Assess for moderate and often time-limited supports
VISPDAT Individual Course of Action,7314,5,Assess for moderate and often time-limited supports
VISPDAT Individual Course of Action,7314,6,Assess for moderate and often time-limited supports
VISPDAT Individual Course of Action,7314,7,Assess for moderate and often time-limited supports
VISPDAT Individual Course of Action,7314,8,Assess for high intensity supports lasting for a longer duration of time and perhaps even permanently
VISPDAT Individual Course of Action,7314,9,Assess for high intensity supports lasting for a longer duration of time and perhaps even permanently
VISPDAT Individual Course of Action,7314,10,Assess for high intensity supports lasting for a longer duration of time and perhaps even permanently
VISPDAT Individual Course of Action,7314,11,Assess for high intensity supports lasting for a longer duration of time and perhaps even permanently
VISPDAT Individual Course of Action,7314,12,Assess for high intensity supports lasting for a longer duration of time and perhaps even permanently
VISPDAT Individual Course of Action,7314,13,Assess for high intensity supports lasting for a longer duration of time and perhaps even permanently
VISPDAT Individual Course of Action,7314,14,Assess for high intensity supports lasting for a longer duration of time and perhaps even permanently
VISPDAT Individual Course of Action,7314,15,Assess for high intensity supports lasting for a longer duration of time and perhaps even permanently
VISPDAT Individual Course of Action,7314,16,Assess for high intensity supports lasting for a longer duration of time and perhaps even permanently
PR VI SPDAT Course of Action,7315,0,"No supports recommended; may, however, provide referral to mainstream services"
PR VI SPDAT Course of Action,7315,1,"No supports recommended; may, however, provide referral to mainstream services"
PR VI SPDAT Course of Action,7315,2,"No supports recommended; may, however, provide referral to mainstream services"
PR VI SPDAT Course of Action,7315,3,"No supports recommended; may, however, provide referral to mainstream services"
PR VI SPDAT Course of Action,7315,4,"No supports recommended; may, however, provide referral to mainstream services"
PR VI SPDAT Course of Action,7315,5,"No supports recommended; may, however, provide referral to mainstream services"
PR VI SPDAT Course of Action,7315,6,"No supports recommended; may, however, provide referral to mainstream services"
PR VI SPDAT Course of Action,7315,7,"No supports recommended; may, however, provide referral to mainstream services"
PR VI SPDAT Course of Action,7315,8,"No supports recommended; may, however, provide referral to mainstream services"
PR VI SPDAT Course of Action,7315,9,"No supports recommended; may, however, provide referral to mainstream services"
PR VI SPDAT Course of Action,7315,10,"No supports recommended; may, however, provide referral to mainstream services"
PR VI SPDAT Course of Action,7315,11,"As resources allow, consider financial and/or case management supports"
PR VI SPDAT Course of Action,7315,12,"As resources allow, consider financial and/or case management supports"
PR VI SPDAT Course of Action,7315,13,"As resources allow, consider financial and/or case management supports"
PR VI SPDAT Course of Action,7315,14,"As resources allow, consider financial and/or case management supports"
PR VI SPDAT Course of Action,7315,15,"As resources allow, consider financial and/or case management supports"
PR VI SPDAT Course of Action,7315,16,Recommendation for financial and/or case management supports
PR VI SPDAT Course of Action,7315,17,Recommendation for financial and/or case management supports
PR VI SPDAT Course of Action,7315,18,Recommendation for financial and/or case management supports
PR VI SPDAT Course of Action,7315,19,Recommendation for financial and/or case management supports
PR VI SPDAT Course of Action,7315,20,Recommendation for financial and/or case management supports
PR VI SPDAT Course of Action,7315,21,Recommendation for financial and/or case management supports
PR VI SPDAT Course of Action,7315,22,STRONG recommendation for financial and case management supports
PR VI SPDAT Course of Action,7315,23,STRONG recommendation for financial and case management supports
PR VI SPDAT Course of Action,7315,24,STRONG recommendation for financial and case management supports
PR VI SPDAT Course of Action,7315,25,STRONG recommendation for financial and case management supports
PR VI SPDAT Course of Action,7315,26,STRONG recommendation for financial and case management supports
PR VI SPDAT Course of Action,7315,27,STRONG recommendation for financial and case management supports
PR VI SPDAT Course of Action,7315,28,STRONG recommendation for financial and case management supports
PR VI SPDAT Course of Action,7315,29,STRONG recommendation for financial and case management supports
PR VI SPDAT Course of Action,7315,30,STRONG recommendation for financial and case management supports
VISPDAT Family Course of Action,7316,0,Assess for least intensive service supports
VISPDAT Family Course of Action,7316,1,Assess for least intensive service supports
VISPDAT Family Course of Action,7316,2,Assess for least intensive service supports
VISPDAT Family Course of Action,7316,3,Assess for least intensive service supports
VISPDAT Family Course of Action,7316,4,Assess for moderate and often time-limited supports
VISPDAT Family Course of Action,7316,5,Assess for moderate and often time-limited supports
VISPDAT Family Course of Action,7316,6,Assess for moderate and often time-limited supports
VISPDAT Family Course of Action,7316,7,Assess for moderate and often time-limited supports
VISPDAT Family Course of Action,7316,8,Assess for moderate and often time-limited supports
